system:index,AREA_KM2,CD_MUN,NM_MUN,SIGLA_UF,mapbiomas_alerts_2021,mapbiomas_alerts_2022,.geo
000100000000000001f5,1482.642,3507506,Botucatu,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000001f6,512.584,3507605,Bragança Paulista,SP,0.0,0.3266016620710783,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000001f7,195.176,3507704,Braúna,SP,0.0,0.9713019115971583,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000001f8,105.689,3507753,Brejo Alegre,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000001f9,278.458,3507803,Brodowski,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000001fa,1101.373,3507902,Brotas,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000001fb,1196.463,3508009,Buri,SP,0.0,5.444172845315374,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000001fc,326.921,3508108,Buritama,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000001fd,266.42,3508207,Buritizal,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000001fe,239.974,3508306,Cabrália Paulista,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000001ff,260.234,3508405,Cabreúva,SP,0.0,1.1248743028349035,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000200,368.99,3508504,Caçapava,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000201,468.214,3508702,Caconde,SP,4.560704391084558,0.20944338381299785,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000202,920.28,3508801,Cafelândia,SP,0.21817370674881278,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000203,253.352,3508900,Caiabu,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000204,97.642,3509007,Caieiras,SP,1.503401321183747,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000205,551.159,3509106,Caiuá,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000206,131.386,3509205,Cajamar,SP,0.3147671833831189,1.1640532065238205,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000207,454.436,3509254,Cajati,SP,10.48852887271656,1.4006713470578667,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000208,176.929,3509304,Cajobi,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000209,660.088,3509403,Cajuru,SP,0.0,0.4069259270163143,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000020a,184.479,3509452,Campina do Monte Alegre,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000020b,794.571,3509502,Campinas,SP,2.227573749928194,9.706979304294963,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000020c,79.403,3509601,Campo Limpo Paulista,SP,0.0,0.25469752187691486,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000020d,289.981,3509700,Campos do Jordão,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000020e,484.199,3509809,Campos Novos Paulista,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000020f,1237.354,3509908,Cananéia,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000210,595.811,3510005,Cândido Mota,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000211,70.892,3510104,Cândido Rodrigues,SP,1.370629105033127,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000212,57.459,3510153,Canitar,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000213,1640.229,3510203,Capão Bonito,SP,0.0,1.7248411368336394,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000214,169.89,3510302,Capela do Alto,SP,0.0,0.6401175095262716,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000215,322.878,3510401,Capivari,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000216,484.947,3510500,Caraguatatuba,SP,0.1817527495500153,7.582815936973423,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000217,34.546,3510609,Carapicuíba,SP,0.0,0.42471440077837774,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000218,639.248,3510708,Cardoso,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000219,864.225,3510807,Casa Branca,SP,4.106538724317364,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000021a,191.683,3510906,Cássia dos Coqueiros,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000021b,1065.318,3511003,Castilho,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000021c,290.596,3511102,Catanduva,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000021d,148.393,3511201,Catiguá,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000021e,197.838,3511300,Cedral,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000021f,511.621,3511409,Cerqueira César,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000220,127.803,3511508,Cerquilho,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000221,190.392,3511607,Cesário Lange,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000222,175.846,3511706,Charqueada,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000223,168.59,3511904,Clementina,SP,0.0,1.865470627920113,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000224,422.303,3512001,Colina,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000225,728.648,3512100,Colômbia,SP,0.0,6.227719906652116,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000226,182.793,3512209,Conchal,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000227,466.12,3512308,Conchas,SP,7.926121228841153,0.12070066205193015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000228,137.579,3512407,Cordeirópolis,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000229,246.825,3512506,Coroados,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000022a,303.83,3512605,Coronel Macedo,SP,0.0,0.023497392195159315,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000022b,278.622,3512704,Corumbataí,SP,3.2474714151539503,0.7743457983877143,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000022c,154.665,3512803,Cosmópolis,SP,0.0,0.1494565838024663,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000022d,441.68,3512902,Cosmorama,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000022e,323.994,3513009,Cotia,SP,37.0850105252135,11.285266049613202,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000022f,311.423,3513108,Cravinhos,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000230,385.23,3513207,Cristais Paulista,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000231,149.33,3513306,Cruzália,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000232,142.879,3513504,Cubatão,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000233,753.706,3513702,Descalvado,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000234,30.732,3513801,Diadema,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000235,88.133,3513850,Dirce Reis,SP,0.0,0.29411350298713235,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000236,223.749,3513900,Divinolândia,SP,0.0,0.20398491474226407,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000237,149.729,3514007,Dobrada,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000238,632.972,3514106,Dois Córregos,SP,0.0,0.27786143253102025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000239,77.939,3514205,Dolcinópolis,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000023a,205.874,3514304,Dourado,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000023b,487.688,3514403,Dracena,SP,0.0,0.4775019949400659,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000023c,264.557,3514502,Duartina,SP,0.0,0.06365766206629137,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000023d,111.376,3514601,Dumont,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000023e,515.258,3514700,Echaporã,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000023f,1654.256,3514809,Eldorado,SP,4.423220052394491,26.671424016687734,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000240,202.36,3514908,Elias Fausto,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000241,93.98,3514924,Elisiário,SP,4.8964578980688955,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000242,83.129,3514957,Embaúba,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000243,70.398,3515004,Embu das Artes,SP,3.8440198187375545,15.40201650460038,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000244,155.641,3515103,Embu-Guaçu,SP,1.114122142836627,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000245,225.167,3515129,Emilianópolis,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000246,109.941,3515152,Engenheiro Coelho,SP,0.2099802461751302,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000247,389.235,3515186,Espírito Santo do Pinhal,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000248,193.666,3515194,Espírito Santo do Turvo,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000249,296.281,3515202,Estrela d'Oeste,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000024a,264.987,3515301,Estrela do Norte,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000024b,573.894,3515350,Euclides da Cunha Paulista,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000024c,429.171,3515400,Fartura,SP,0.0,1.2834217182234222,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000024d,549.797,3515509,Fernandópolis,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000024e,169.99,3515608,Fernando Prestes,SP,0.0,1.352903699352788,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000024f,100.504,3515657,Fernão,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000250,29.547,3515707,Ferraz de Vasconcelos,SP,0.1393889497166054,1.1265653839231005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000251,224.711,3515806,Flora Rica,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000252,204.236,3515905,Floreal,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000253,524.138,3516002,Flórida Paulista,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000254,225.886,3516101,Florínea,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000255,605.679,3516200,Franca,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000256,49.001,3516309,Francisco Morato,SP,0.0038719154986213236,2.35856719559015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000257,132.775,3516408,Franco da Rocha,SP,0.5578808683746938,4.747482879207836,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000258,138.681,3516507,Gabriel Monteiro,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000259,355.914,3516606,Gália,SP,0.0,9.448674284739772,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000025a,555.807,3516705,Garça,SP,0.0,1.9647394143257888,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000025b,180.569,3516804,Gastão Vidigal,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000025c,243.766,3516853,Gavião Peixoto,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000025d,494.376,3516903,General Salgado,SP,0.0,0.3072734754136029,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000025e,676.755,3517000,Getulina,SP,0.0,0.033940935297947304,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000025f,272.8,3517109,Glicério,SP,0.724098092136757,0.19620926326976101,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000260,277.154,3517208,Guaiçara,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000261,217.811,3517307,Guaimbê,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000262,1258.465,3517406,Guaíra,SP,0.0,0.030951862003102026,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000263,325.126,3517505,Guapiaçu,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000264,408.292,3517604,Guapiara,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000265,362.183,3517703,Guará,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000266,569.197,3517802,Guaraçaí,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000267,641.501,3517901,Guaraci,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000268,85.7,3518008,Guarani d'Oeste,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000269,461.746,3518107,Guarantã,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000026a,955.637,3518206,Guararapes,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000026b,270.816,3518305,Guararema,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000026c,752.636,3518404,Guaratinguetá,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000026d,567.884,3518503,Guareí,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000026e,270.289,3518602,Guariba,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000026f,144.794,3518701,Guarujá,SP,5.201856061580884,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000270,318.675,3518800,Guarulhos,SP,9.28358253417969,5.646251437365962,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ce,413.567,3518859,Guatapará,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003cf,252.477,3518909,Guzolândia,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d0,364.252,3519006,Herculândia,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d1,65.577,3519055,Holambra,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d2,62.416,3519071,Hortolândia,SP,4.249965993341184,0.6634757713886336,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d3,547.393,3519105,Iacanga,SP,0.0,0.6901204215734146,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d4,321.948,3519204,Iacri,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d5,401.381,3519253,Iaras,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d6,290.978,3519303,Ibaté,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d7,271.912,3519402,Ibirá,SP,0.0,0.20870380354339002,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d8,228.23,3519501,Ibirarema,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d9,689.391,3519600,Ibitinga,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003da,1058.082,3519709,Ibiúna,SP,7.394185011465034,6.510954832237095,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003db,362.355,3519808,Icém,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003dc,594.974,3519907,Iepê,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003dd,97.747,3520004,Igaraçu do Tietê,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003de,468.355,3520103,Igarapava,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003df,292.953,3520202,Igaratá,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e0,1978.795,3520301,Iguape,SP,0.0,1.2994772875258502,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e1,346.389,3520400,Ilhabela,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e2,196.567,3520426,Ilha Comprida,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e3,652.641,3520442,Ilha Solteira,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e4,311.545,3520509,Indaiatuba,SP,0.8292200603649664,1.0057883592074526,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e5,129.367,3520608,Indiana,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e6,279.606,3520707,Indiaporã,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e7,87.119,3520806,Inúbia Paulista,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e8,209.554,3520905,Ipaussu,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e9,170.289,3521002,Iperó,SP,0.0,0.4712307720348882,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ea,190.01,3521101,Ipeúna,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003eb,136.028,3521150,Ipiguá,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ec,1152.059,3521200,Iporanga,SP,0.0,3.0421138669720817,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ed,466.461,3521309,Ipuã,SP,0.0,0.7293442368211933,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ee,115.118,3521408,Iracemápolis,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ef,257.612,3521507,Irapuã,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f0,214.461,3521606,Irapuru,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f1,1100.247,3521705,Itaberá,SP,0.0,2.676303484987745,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f2,1092.884,3521804,Itaí,SP,5.65602395112879,211.59601484750735,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f3,502.066,3521903,Itajobi,SP,0.0,0.9432162848738128,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f4,230.355,3522000,Itaju,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f5,601.711,3522109,Itanhaém,SP,0.0,0.7274789422966452,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f6,183.015,3522158,Itaoca,SP,0.0,6.899179049431297,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f7,150.742,3522208,Itapecerica da Serra,SP,38.714802016697305,6.6566981847905184,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f8,1789.35,3522307,Itapetininga,SP,0.0,0.25012269476198684,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f9,1826.258,3522406,Itapeva,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003fa,82.658,3522505,Itapevi,SP,0.0,2.75578298823338,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003fb,518.416,3522604,Itapira,SP,1.7785091862697235,4.568261750057447,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003fc,406.478,3522653,Itapirapuã Paulista,SP,17.388387432837387,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003fd,996.747,3522703,Itápolis,SP,3.0273469947964537,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003fe,507.997,3522802,Itaporanga,SP,0.0,0.9730412680233224,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ff,140.023,3522901,Itapuí,SP,0.3043197585161995,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000400,301.653,3523008,Itapura,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000401,82.622,3523107,Itaquaquecetuba,SP,4.545317134052351,0.07863018528358609,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000402,1003.86,3523206,Itararé,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000403,273.667,3523305,Itariri,SP,6.518429301159429,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000404,322.269,3523404,Itatiba,SP,0.5913252612544041,8.266363589345895,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000405,979.817,3523503,Itatinga,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000406,564.603,3523602,Itirapina,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000407,161.118,3523701,Itirapuã,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000408,138.986,3523800,Itobi,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000409,640.719,3523909,Itu,SP,0.0,4.054650560135188,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000040a,200.876,3524006,Itupeva,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000040b,704.659,3524105,Ituverava,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000040c,273.438,3524204,Jaborandi,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000040d,706.602,3524303,Jaboticabal,SP,0.0,1.9754487710631126,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000040e,464.272,3524402,Jacareí,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000040f,145.133,3524501,Jaci,SP,2.5118296198347503,1.238626596416399,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000410,704.189,3524600,Jacupiranga,SP,10.077464249889893,3.0306299157954193,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000411,141.391,3524709,Jaguariúna,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000412,368.574,3524808,Jales,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000413,184.413,3524907,Jambeiro,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000414,17.449,3525003,Jandira,SP,5.686620313936122,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000415,501.87,3525102,Jardinópolis,SP,0.0,0.5215684892003677,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000416,207.549,3525201,Jarinu,SP,0.0,2.407945960047105,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000417,687.103,3525300,Jaú,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000418,141.971,3525409,Jeriquara,SP,0.0,0.14548521508310353,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000419,374.293,3525508,Joanópolis,SP,0.0,0.33191317899816175,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000041a,415.452,3525607,João Ramalho,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000041b,860.2,3525706,José Bonifácio,SP,0.0,0.7979920465686274,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000041c,128.183,3525805,Júlio Mesquita,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000041d,56.685,3525854,Jumirim,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000041e,431.204,3525904,Jundiaí,SP,3.607755167547487,3.2492514158720134,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000041f,582.565,3526001,Junqueirópolis,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000420,812.799,3526100,Juquiá,SP,0.0,0.9227158229453891,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000421,522.169,3526209,Juquitiba,SP,1.447683074472465,0.5296457445810355,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000422,255.472,3526308,Lagoinha,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000423,384.274,3526407,Laranjal Paulista,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000424,537.675,3526506,Lavínia,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000425,402.871,3526704,Leme,SP,0.0,8.465737278382544,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000426,809.541,3526803,Lençóis Paulista,SP,0.2438812770948223,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000427,580.711,3526902,Limeira,SP,0.0,0.4222066389734605,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000428,48.756,3527009,Lindóia,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000429,570.058,3527108,Lins,SP,0.0,0.7894218545113357,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000042a,113.94,3527256,Lourdes,SP,0.0,2.6815012522020516,"{""type"":""MultiPoint"",""coordinates"":[]}"
